"COMPETITOR NAMES, as at 6:19AM on Sunday 7th"
DAY 1: Friday 6th March 2026
Race,Time,Event #,Event Type,Round,Division,Names
151 (O),09:32,47,G N18 4+,heat,3,"Jennifer Smith, Brooke Carter, Mena Paul, Amy Smith, Abdu Esmaeil, Lauren McConnochie, Molly Wilkinson, Katryn Nel, Amelia Carter, Sophie Edhouse, Laura Bunyan, Kortney Delamore, Tara Gordon, Katie Quinlan, Malohi Isileli-Fo'ou, Olivia Skelton, Malaika Chand, Emili Perich, Lucja Gascoigne-Spittle, Makayla Sadler, Sophia Kerwin, Rylee Earles, Lilee Lambe, Adela Slanarova, Awatea Tutaki, Kulsum Tayyab, Olivia Everett, Izzy Thorne, Amba Wood, Ara Innis, Evie Dumbleton, Livvy Fitzgerald, Anna Snow, Caitlin Lam, Ariella Werahiko"
152 (P),09:37,47,G N18 4+,heat,4,"Maya Kaitiaki, Savannah Muggeridge, Qiyu Zhang, Abigail Xin, Ava Srinivasan, Bianca Bartle, Livvy Crosby, Rosie Reynolds, Rosy Moody, Sara Thomson, Brierley Te Rangi, Parker Taare, Avah Williams, Isabella Russo, Maddie Corles, Zoe Wilkins, Eloise Hood, Kiana Eades, Leilani Tatt, Lyla Carrancho, Isabel Verryt, Paige Martin, Anna Lonergan, Milly Howat, Cleopatra Hardgrave, Molly Smith, Beth Obrien, Danielle Bull, Isabella Gobbie, Olivia Lim, Jade Taylor, Audrey Cao, Anna Langridge, Isla Dawson, Mary Dawson"
153 (Q),09:42,48,B N18 4X+,heat,1,"Ben McGregor, Joey Haywood, Zachary Dorn, William Hartgill, Bruno Follett, Sean Byrne, Cade Robson, Stirling Maclean, Felix McDonald-Shaw, James Miller-Ibos, Hamish Ball, Aubrey Bircham, Ephram Tito, Cruz Reid, Boaz Tito, Thomas Costar, Oliver Hookway, Kiran de Almeida, Leo Williams, Okitha Pandigama, Tom Crowley, Alex Schultz, Oscar Keller, Grady O'Sullivan, Mason Seator, Miles Smith, Ben Roberton, Freddy Gordon, Matthew Gilbert, James White, Flynn Wansbrough, Flynn Sutton, Bowie Paterson, Cullen Li, Finn Ganley, Yassien Ali, Tony Coster, Luis Clark, Ethan Campbell, Gaurang Kulkarni"
154 (R),09:47,48,B N18 4X+,heat,2,"Kingston Nimo, Sahishnu Kumar, John Hui, Beck Webb, Lachlan Norris, Dominik Hepi, Lev Tereshchenko, Venusha Madawalage, Arlo Ofsoski-Hansen, Wil Steer, Tyler Dalton, Kurt Dolden, Albert Oldershaw, Lawrence D'Arcy-Young, Carmela Arreseigor, Jacob Marsden, Harper Faire-Barlow, Rico Ivamy, Alaric Bulling, Keizsha Malaluan, Caleb Gerring, Hunter O'Brien, Jock Scott, Fergus Gardner, Harry Lorentsson, Lachlan Mead, Tommy Peters, Brayden Scott, Pearce Tong, Mia Haimona-Kay, Will Mahon, Billy Christensen, Alex Hunt, Arno Smit, Ruby Mahon, Zachary Gustofson, Will Vaughan, Jacob Manukau, Max Maher, Thomas Rooney White, Cole Rothery, Jordan Millin, Noah Awburn, Stiaan Mellett, Eleanor Bate"
155 (S),09:52,48,B N18 4X+,heat,3,"Jonty Rowland, Sam Liddle, Will White, Willem Gilbertson-Small, Thomas Crawford, Gus Myhre, Connor O'Neill, Levi Campbell, Henry Wigram, Alek Rigby, Samuel Grover, George Taucher, Bryan Feng, Henry Brown, Micayla Lin, Jasper Rowe, Jake Findlay, Alex Lamb, James Dedding, Alexander Galbraith, Joshua McJorrow, Tom Kirton, Luca Sorsa, Augustine Hayes, Hristo Hayes, Kees Garvie, Caiden Sloane, Mason Garvie, Charles Smith, Samuel Correa, Beau Suisted, Mackinley Knauf, Liam Lonsdale, Luka Foley, Toby Miller, Campbell McLellan, Shiran Li, Ryan Jing Cheng Zhao, Hugo Smith, Blake Davies, Ihikera Thompson-Evans, Max Hema, Joshen Yao, Quinn Tollen, Cooper Swap"
156 (T),09:57,48,B N18 4X+,heat,4,"Nathan Harrison, Cooper Ward-Allen, Frank Smith, Zhongheng Chen, Nico Schuitemaker, Monty Caesar, Kristoffer Wilkening, Flynn Ferguson, Jack Hardy, Henry Meehan, Harris Chaney, Henry Rushbrooke, Joshua Stapel, Daniel Checketts, Addison Lundy, Blake Flower, Joe Taylor, Mate Toshach, Lee Hewson, Thomas Palmer, Sam Feather, Callum Dedding, Louis Stokes, Sam Priscott, Matthew Self, Hugo Joe, Luke Davidson, Charles Ye, Timothy Liang, Jennifer du Plooy, Joel Harvey, Stone Li, Marcus Luckie, Joseph Rutene, Dash Bentley, Mwea David, Wesley Stark, Garrison Buksh, Blake Smith-Hall, Revaariki Rupapere-Singh"
157 (U),10:02,48,B N18 4X+,heat,5,"Mason Lash, James Farrant, Willem Mabey, Miles Fayerberg, Macy Waterhouse, James McGrath, Michael Kennedy, Charlie Prentice, Caleb Powell, Jai Sharma, Freddie Hopkins, Roman McDonald, Daniel Peterson, Vincent Gatt, Joseph Lindsay, Zeke Barsanti, Theo Jones, Tasman Struthers, Sam Ryan, Marcus Coatsworth, Salvador Mazzieri, Jake Buxton, Callum Morgan, Milo Weber, Hayley Bartlett, Finn Marshall, Rhys Griffiths, Tommy Ackerley, Oliver Winter, William Familton, Kieran Sorensen, Luka Nieuwoudt, Charlie Sullivan, Jack Beach, Axel Wright, Riley Gardner, Niko Huljich, Markos Huljich, Arthur White, Freddy Abeysekera"
158 (V),10:06,49,G U16 2X,heat,1,"Lucia Hoggard, Lily Green, Malia Cousins, Ella Papworth, Cerys Robertson, Georgia Opie, Nina Sinclair, Georgia Neilson, Meg Cannon, Molly Scott, Niamh Watson, Lily McAree, Imogen Munns, Brooke Nelson, Ariana Tuivavalagi, Cerys Brett-Chinnery, Janine Lou, Aimee Bonifant"
159 (W),10:10,49,G U16 2X,heat,2,"Harvey Williams, Gabriella Maling, Pippa Forman, Miller Ashley, Wilha Grant, Annabelle Martin, Sofia Cagney Potts, Skye Grice-Douglas, Camryn Collinson, Tiia Cooke, Sophia Su'a, Dempsey Schicker, Jazz Sutherland, Julia Wolski, Freya Marr-John, Olivia Ward, Charlotte Filer, Jessie Springford"
160 (X),10:14,49,G U16 2X,heat,3,"Naomi Lukic, Zara Cameron, Athena Luo, Lenay Kleinhans, Tilda Moore, Anita Goonan, Danielle de Villiers, Natalyah Atoaga, Olive MacDonald, Dana Fantom, Maddison Kennedy, Antonia Shaw, Phoebe Banks, Charlotte Carter, Scarlett Fuge, Lucy Blair, Emma Gosse-Ward, Stacey Samuel"
161 (Y),10:18,49,G U16 2X,heat,4,"Mila Kohlhase, Elissa Strohmeier, Coco Butler, Katelin MacKay, Lexie Thompson, Jasmin Wong, Kate Lane, Niamh Barr, Lily Cameron, Francesca Romersa, Sophie Barnett, Ciana Cooper, Katie Jones, Amelia Barry, Holly Hodgson, Pippa Goodin, Millie Green, Michelle Armer"
162 (Z),10:22,50,B U16 1X,heat,1,"Loki Sparksman, Blake Sheely, Brodie Scott, Samuel Gower, Johann Giermann, Kohl van den Anker, Nate Dwyer, Henry Vincent, Cole Lindsay"
163 (A),10:26,50,B U16 1X,heat,2,"Jackson Crawford, Liam Ashford, Luke Hollingsworth, Noah Layton, Cooper Prater, Flynn Morrissey, Aidan Tod, Dehan Otto"
164 (B),10:30,50,B U16 1X,heat,3,"Eli Thompson, Ross Llaneta, Guy Manson, Luke Rowberry, Nick Fahey, Nat Dingle, Jack Hannah, Rafael Cian Da Silva, Lukah Smithson"
165 (C),10:34,50,B U16 1X,heat,4,"George Gilbertson, Reuben Andrews, Charlie O'Rourke, Michael Sadler, Jan Trupke, Jake Mennie, Jacob Willson, James Heap, Jacob Aveyard"
166 (D),10:38,52,B U18 8+,heat,1,"Jason Lee, Joseph Dillon, Thomas Goodfellow, Guy Smith, Xinhao Zhang, Henry Maberly, Oscar Akel, Zachary Chu, Yen-Cheng Lee, Aiden Pool, Ethan Goodwin, Finn Judd, Torin Bidois-Treacy, Otis Irvine, Donacha Aitcheson, Matias Donnianni, Paddy Russell, Corbin Luke, Leo Sargent, Seth Travers, Oliver Dedding, Oscar Lowe, Monty Neubert, Freddie Simons, Zach Peebles, Benjamin Rickard, Harry Gardner, Elfie Piper, Runping Bai, Jayden Ward, Rory Bourke, Hudson Rillstone, Will Clapcott, Ben McNae, Nicholas Bourne, Chase McIntyre, Will Iversen, Oliver Poppelwell, Tyler Warren, Conor Irwin, James Yeoman, Oscar Innes, Henry Mahon, Benson Edwards, Charles Lewis, Sebastian Bardsley, Tane Brace, Emmanuel Fesili, Seif Ali, Andrew Lucas, Baylin Jeffery, Cameron Beck, Buster Waters, Otis Packer"
167 (E),10:42,52,B U18 8+,heat,2,"Jayden Calland, Cooper McLean, Gaebriel Gamble, Oliver Wells, Fletcher Blewman, Oliver Goldfinch, Isaac Penny, Nathan Carter, Jayden Wooller, Ben Worrall, Lewis Cameron, James Riley, Maxim Lisnichenko, Jasper Hunter, Ritchie Mabey, Joshua Thorp, Alexander Worth, Daniel Taylor, Sammy Taylor, Jake Peacocke, Finn Thompson, Charlie Field, Josh Haskell, Patrick Sandlant, Jack Reid, Marcus Macleod, Ayden Miller, Rico Bermingham, Harrison Jones, Alby Edwards, Jago Cleghorn, Quinn Oliver-Porter, Noah Geelen De Kabath, Samuel Bird, Donovan Pivac, Harry Frankham, William McKellar, Zavier Linstrom, Samuel Peacocke, Hamish Edmonds, Henry Warren, Harry Blundell, Harry Davies, Thomas Hulbert, Beau Zonneveld"
168 (F),10:46,51,G U18 8+,heat,1,"Clover MacDonald, Lily Hayward, Ruby Murray, Zara Hargreaves, Eve Wansbrough, Elizabeth Robson, Charlotte Verry, Camryn Brownlee, Amelia Settle, Anabelle Sudfeldt, April McGivern, Nadia Turner, Eva McGivern, Jorjia Field, Callie Gardner, Thea Mace, Lily Johnson, Zara Morris, Milla Wright, Gabriela Fullerton-Smith, Billie Burn, Millie Bower, Remy Kastelan, Madison Bruford, Esther Meachen, Juliet Neutze, Alice Willoughby, Ava Moffat, Caitlin Jagger, Megan Day, Mia Breen, Jessica Walkinshaw, Kionasina Bradbeer, Emily Hammond, Imogen Wallis, Emma Owen, Lucinda Day, Ada Findlow, Olivia Bethell, Isabella Turner, Mika James, Alba Erikson, Genevieve Fail, Elizabeth Hawksbee, Amelia Self, Alex Dreyer, Isabelle Walker, Alaska Humphrey, Sophie Duncan, Elizabeth Adrole, Ruby Horner, Ottalie Morrah, Eva van der Zouwe, Alex Pedley, Ryan Woods, Alexi Buchanan, Victoria Melville, Alexandra Hull, Kate Slyfield, Lucy Turnbull, Pippa Melville, Amy Bryant, Kiri Ormsby, Ruby Smith, Elle Tangata-Toa, Abby O'Connell, Mishara Fodie, Gretel Ward, Hannah Boyes, Charlotte Tuck, Priya Hermansson, Amelia McNaughton"
169 (G),11:11,1,B U17 1X,final,C,"Adam Li, Luca Cartwright, Callum McRobbie, Johann Giermann, Zac Hinds, Oscar Hearfield, Caleb Lannam, Kayden Taufa, Cooper Prater"
170 (H),11:16,1,B U17 1X,semi-final,1,"Matthijs van De Kuilen, Jack Murphy, Joseph Dudson, Karlon Johnson, Nicky Maxim, Vaughn Cameron, Ted Rattray, Tom Gilbertson, James Montgomerie"
171 (I),11:21,1,B U17 1X,semi-final,2,"Tobias Werahiko, Aidan Rook, Adam Albert-May, Blake Leach, Jack Hurley, Oliver Kohlhase, Jan Trupke, Jayden Pinkerton, Oliver Marr"
172 (J),11:26,4,G U15 4X+,final,C,"Madeline Hilder, Issy Taylor, Jess Woodhams, Olivia Oram, Lucy Camp, Taylor Boyd, Greer Dallinger, Honor Bourke, Georgia Faville, Megan Finn, Olivia Keen, Harriet Cox, Mia Kapernick, Esme Thompson, Matilda Pinner, Alexandra McKeown, Carys Phillips, Zara Delahunty, Hannah Monasands, Mia Geenty, Parker Taare, Isabella Russo, Freida Hoban, Jade Hood, Savanah Hall, Lucinda Howard, Florence Gillespie, Pippa Winchester, Janie McGregor, Vida Carney-McKnight, Portia Finnigan, Ana Radu-Garrett, Zoe Malo, Claudia Jacob, Alice Davy, Grace Li, Olivia Liu, Maia Gentil, Amber Man, Edie Joll, Meika Pritchard, Asta Norman, Annabel Ramsden, Irene Zhang, George Belton"
173 (K),11:31,4,G U15 4X+,semi-final,1,"Lauren McConnochie, Molly Wilkinson, Katryn Nel, Amelia Carter, Sophie Edhouse, Elsa Taylor, Farrah Palmer, Rosa Hawkins, Zoe McKenzie, Ava Fredericks, Amelia Irwin, Stella O'Sullivan, Lucca Taylor, Emma Smith, Sasha Stephens, Samantha Peacocke, Sienna Anderson, Sarbia Gardner, Olive Hunter, Stella Benton, Kate Henry, Jemma Burke, Olivia Burke, Emilia Hickey, Jade Noonan, Sophia Kerwin, Myiah Dudson, Rylee Earles, Lilee Lambe, Awatea Tutaki, Isla Barrett, Grace Cagney Potts, Florence Beauchamp, Amelia Moy, Beatrix Day, Nahana Crabb, Harriet Dreyer, Grace Sherrit, Ottilie Seligman, Daisy Whisker, Savannah Bull, Catherine Butt, Ruby Paine, Addison Lundy, Olive Mills"
174 (L),11:36,4,G U15 4X+,semi-final,2,"Matisse Allington, Isla Blair, Penny Hollister, Mikayla Cantley, Ruby Mahon, Maggie Elmiger, Lauren Lamb, Octavia Burns, Niamh Watson, Charlotte Murray, Avie Stuart, Aurelia Smith, Zoe Mallett, Daisy Brinsden, Liberty Flower, Mabel Eilering, Hayley Twaddle, Billie McAsey, Jessica Taylor, Tiana Young, Indi Ross, Ellie Tucker, Ella-Rose Conder, Mila Williams, Sam Gardiner, Bella Biggs, Willow Varcoe, Susie Moorhead, Katerina Carney, Molly Young, Mackenzie Wagon, Tassi Grenfell, Chloe Moseley, Elsi Carryer, Hannah Skelton, Sadie Frank, Colbie Stott, Ashlyn Kelly, Jessica Teague, Holly Savage, Kaitlynn du Plooy, Yanke Oosthuizen, Marlize van Rooyen, Rachel Stapp, Jennifer du Plooy"
175 (M),11:41,6,G U18 2X,final,C,"Yalini Velmurugan, Olivia Long, Olivia James, Ellie Dobson, Clare Ruston, Mya Carrington, Marin Sapir, Lily Gundesen, Phoebe Wall, Mia Barr, Xanthe Jensen, Una Nieuwoudt, Tana Godfrey, Lola Eilering, Nina Sinclair, Olivia Gough, Charlotte Eickhoff, Paula Lecic Bonnichsen"
176 (N),11:46,6,G U18 2X,semi-final,1,"Aria Wallwork, Georgia Neilson, Ivy Lundon, Jemma Lorch-Church, Alba Erikson, Genevieve Fail, Amy Akehurst, Ella Rogers, Zara Blackie, Emily Young, Tayler Gibbs, Paige Tevita-Williams, Francie O'Sullivan, Cassie Colbourne, Tilly Wilde, Rosa Griffiths, Keana MacCallum, Annabel Jones"
177 (O),11:51,6,G U18 2X,semi-final,2,"Lucy Cottier, Aimee Stewart, Beatrix Baird-Smith, Anastasia Graham, Arielle Smith, Corbin Radford, Merryn Gibson, Adah Williams, Zara Magasiva, Alma Steinfeld, Sophie Sayer, Keeley Bannister, Olivia Carruthers, Sophia Mason, Ayla Klein, Mirella Singleton, Katie Chamberlain, Alexis Moody"
178 (P),11:56,7,B U16 4X+,final,C,"Maximillian Kelly, Raff Colucci, Taimana Lloyd, James Briant, Max Hindmarsh, Reilley Peneche, Rishi Jamnadas, Vinnie Tinholt, George Flatt, Lachlan Norris, Jack Morris, Jack Pitkin, Daniel Wu, Olaf Hanson, Bailey Wong, Charles Duncan, Lachlan McLellan, Kaydin Shutes, Henry Gibson, Walter Briggs, Hugo Colgan, Lachlan McFarlane, Valentine Croon, Tommy Schluter, Sammie Richardson, Tommy Peters, William Jorgensen, Ethan Clausen, James Heap, Jake Wickham, Jacob Willson, Lucas Jones, Will Mahon, James Schorfield, Hugo Hurdley, Oliver McManus, Nixon Vaughan, Sam Chapman, Rafe France, Lochlin Higginson, Campbell Thorne, Joaquin Tulimanu, Benedict Clark, Koni Taukolo, Dhruv Natalia"
179 (Q),12:01,8,G U16 1X,final,C,"Alexia Mackay, Lenay Kleinhans, Imogen Munns, Emma Du, Zara Travers, Georgina Wilson, Quinn Robinson, Pippa Forman, Nova Taylor"
180 (R),12:11,9,B N18 2X,final,C,"Mason Lash, James Farrant, Max Hema, Brayden Scott, Joey Haywood, Zachary Dorn, Wiremu Ruru, Tom Mogg, Damon Birkett, Albert Oldershaw, Cayden Elvin, Harry Kain, Daniel Wettasinghe, Ephram Tito, Tomislav Marinkovich, Luke Gardner, Charlie Sullivan, Jack Beach"
181 (S),12:16,12,G U17 4X+,final,C,"Imaan Rajan, Pippa Muir, Amalie Olson, Beatrix Blackburn, Emma Owen, Matilda Burdekin, Amelia Barry, Katie Jones, Amy Ison, Lauren Hunt, Harriet Wilson, Harper Adams, Olive MacDonald, Isla McDonald, Carmela Arreseigor, Sophie Loveridge, Phoebe Banks, Charlotte Carter, Jessica Kuehne, Xanu van der Bank, Isabella Ware, Annabel Smith, Hannah Gordon, Mia McKendry, Isabel Gilbert, Honor Hood, Ella Taylor, Holly Hodgson, Macy Waterhouse, Eliana Fayerberg, Portia Pahl, Grace Fraser, Ruby Parton, Emily Mogg, Atawhai Mills, Ava Overton, Milly Vivian, Myiah Dudson, Lily Camp, Hayley Bartlett, Millie Skilton, Jenna Robinson, Megan Chen, Ruby Barker, Edie Joll"
183 (U),12:36,22,G U17 1X,final,C,"Kate Stables, Ruby Stonex, Maiara Moimoi, Elissa Strohmeier, Hannah Penty, Charlotte Eickhoff, Mya Carrington, Stella Bradley, Ashlee Walden"
184 (V),12:41,20,G N18 2X,final,C,"Leah Rahmfeld, Allegra Smith, Samona Pfister, Grace Valder, Mila Jenks, Alexia Hankey, Saffron Spiller, Maya Denton, Olivia Reid, Lacey Graham, Kaitlynn du Plooy, Yanke Oosthuizen, Mabel Eilering, Erin Kervell, Peyton Brown, Sarah Hansen, Abby Westraat, Chloe Waitai"
185 (W),12:46,21,B U17 2X,final,C,"Jeremy Bryant, Curtis Wylie, Samuel Wilson, Toby Whytock, Jackson Lucas, Jack Murphy, Cole Brownlee, William Bowmar, Tayne Mael, Jesse Read, John An, Jim Simpson, Kees Tamboer, Luca Cartwright, Corbin Martin, Enzo Nola, Alfie Picker, Axel Wright"
186 (X),12:51,21,B U17 2X,semi-final,1,"Christian Tipi, Patrick Nelis, Adam Albert-May, Sam Knapton, Oliver Kohlhase, Noah Prendergast, Zach Bidwell, Nico Febery, Christopher Snyman, Carter Hood, Mitchell Smith, Johnathin Smit, Jamie Locke, Nico McComb, Mitchell McJorrow, James Hayes, Connor Riley, Max Willats"
187 (Y),12:56,21,B U17 2X,semi-final,2,"Charlie O'Rourke, Aidan Rook, Joseph Dudson, Nicky Maxim, Benjamin Harper, Quinn McLean-Bluck, River Somerton, Blake Bramwell, Felix de Groot, Karlon Johnson, Tom Gilbertson, Ritchie Williams, Corin Brown, Will Kale, Fraser Hart, Tom Ward, Michael Sadler, Tobias Werahiko"
188 (Z),13:06,22,G U17 1X,semi-final,1,"Nieve Sami, Emily Pengelly, Beatrix Baird-Smith, Lily Hammond, Zara Blackie, Tayler Gibbs, Sophie Harrison, Ella Rogers, Phoebe McArthur"
189 (A),13:16,22,G U17 1X,semi-final,2,"Tallulah Kubaisi-Gallagher, Maddi Stinson, Dovey Mabey, Emily Mogg, Lily Cameron, Alma Steinfeld, Elizabeth Keddell, Kaitlyn Ross, Jasmine Sieber"
190 (B),13:21,27,G U16 4X+,final,C,"Ruby Dowling, Hettie MacLean, Harlow Stapleton, Emma Hellberg, Sophie Edhouse, Holly Greenaway, Avah Williams, Willow Pokaia, Mercedes Clement, Savanah Hall, Poppy Gentil, Vittoria Haworth, Anoushka Haworth, Megan Chen, Zoe Baker, Sofia King, Ruby Murray, Laura Barton, Lily Hayward, Amelia Settle, Olivia von Dadelszen, Anahera Johnson, Sienna Cohen, Ruby Fitzgerald, Abigail Lendrum, Lucy Gray, Romy Law, Matilda Stevens, Hannah Cooper, Olivia Sexton-Leko, Lucia Hoggard, Mackenzie Hulse, Olivia Warr, Lily Green, Ellie Villars, Maddie Dennis-Wolf, Chelsea Smart, Reyd Fannin, Georgina Wilson, Carys Brown, Millie Green, Michelle Armer, Inge Pretorius, Maia Mills, Atawhai Mills"
191 (C),13:26,27,G U16 4X+,semi-final,1,"Ciana Cooper, Lihane Brink, Sophie Barnett, Cassidy Taylor, Tori Wraight, Miller Ashley, Isabel Berry, Maebh Loveridge, Pippa Forman, Florence Struthers, Farrah Grice-Douglas, Isabel Peacocke, Sofia Cagney Potts, Skye Grice-Douglas, Ollie Moy, Molly Dennis, Camryn Collinson, Tiia Cooke, Sophia Candy, Sophie Paton, Cerys Robertson, Ella-Rose Conder, Mila Williams, Georgia Opie, Libby Hoban, Lucia Bartle, Emily Dick, Vittoria Broadhurst, Sofia Glass, Amelia Self, Marin Sapir, Elsie Fenwick, Meg Cannon, Molly Scott, Jade Noonan, Jazz Sutherland, Elandra Shewan, Jessica Costello, Julia Wolski, Sarah Williams, Milla Reid, Kaia Burney, Evelyn Hawke, Paige van Dijk, Olivia Shefferd"
192 (D),13:31,27,G U16 4X+,semi-final,2,"Lexie Thompson, Lily Challenor, Jasmin Wong, Charlotte Alexander, Harvey Williams, Maggie Elmiger, Lauren Lamb, Lily McAree, Niamh Watson, Emily Riley, Millie Richardson, Bailey Barnett, Sophia Su'a, Dulcie-Jean Paikea, Morgan Wood, Lucca Taylor, Katelin MacKay, Emma Smith, Danielle Dryden, Bailey Wong, Sanna Nunns, Sienna Gates, Lily Melville, Isobel Robinson, Sofia Borrero-Gonzalez, Sarah Poborowska, Annabelle Martin, Wilha Grant, Rose Kennedy, Mia Haimona-Kay, Alice Mazur, Ellie Palmer, Kate Lane, Niamh Barr, Matilda Pinner, Danielle de Villiers, Sacha Worthington, Natalyah Atoaga, Anahita Aghababaei, Rhys Henwood, Greer Sandford, Freya Marr-John, Olivia Ward, Annabel Shaw, Billy Chesby"
193 (E),13:36,28,B U16 2X,final,C,"Quinn Bradley, Josiah Fuiava, Jak Mitchell, Cohen Taaffe, Hohepa Henry, Luka Fife, Ben Roberton, Henry Vincent, Logan McBride, Eli Thompson, Guy Manson, Joe Taylor, Alexandre Abenoja, Xander Breslin, James Jordan, Dylan Brangwynne, Taimana Lloyd, James Briant"
194 (F),13:46,29,G U18 1X,final,C,"Kayla Billings, Paula Lecic Bonnichsen, Ruby Parton, Charlotte Thomson, Keeley Bannister, Jemma Lorch-Church, Alara Thomson, Grace McKenna, Emily Swain"
195 (G),13:51,29,G U18 1X,semi-final,1,"Amy Akehurst, Aria Wallwork, Rosa Griffiths, Frances Ogilvie, Paige Tevita-Williams, Lily Gundesen, Zara Magasiva, Matta Daniel, Una Nieuwoudt"
196 (H),13:56,29,G U18 1X,semi-final,2,"Sophie Sayer, Keana MacCallum, Lucy Cottier, Clare Ruston, Ayla Klein, Anna Barradell, Charlotte Mawston, Adah Williams, Tilly Wilde"
197 (I),14:01,30,B U18 1X,final,C,"Charlie Tallon, Jordan Hallett, Carlos Bramwell, Zach Bidwell, Nico Febery, Hunter Coleman, Jack Fuller, Flynn Wheeler, Wesley Stark"
198 (J),14:06,30,B U18 1X,semi-final,1,"Josh Ede, Harrison White, George Benjamin, Merleau Moons, Tyler Nelson, Cameron Churchill, Brody Leicester, Achilles Paikea, Angus Denize"
199 (K),14:11,30,B U18 1X,semi-final,2,"Matthijs van De Kuilen, Donacha Aitcheson, Ollie Wiig, Tyler Tretheway, Ted Rattray, Arthur Crimmins, Johnny Butler, Ashton Clark, Kazuki Bowcock"
200 (L),14:16,32,B U15 4X+,final,C,"Ethan Campbell, Finn Lewis, Max Bowden, Curtis Allan, Lochlin Higginson, Luka Nieuwoudt, Charlie Sullivan, Louis Kelly, Jack Beach, Kieran Sorensen, Sean Gooder, Jack Bezzant-Cleet, Felix McDonald-Shaw, Sean Moore, Henry Meehan, Benny Baigent, Niello Sonnendecker, Reece Noble, Hadi Xiehe, Ollie Jonkers, Isaac Rudsits, Lachie Barbour, Lucas Daly, Stirling Maclean, James Miller-Ibos, Tim Zhang, Henry Wigram, Levi Campbell, Ivan Hui, Beatrix Day, Zac Ogg, Gennaro Kalaniuvalu Fotofili, Levi Alexander, Sam Lock, Bailey Wong, Samuel Grover, Henry Brown, George Taucher, Tom Squires, Steven Lu, Luka Foley, Beau Suisted, Joe Wall, Charles Hankinson, Lauren Reeve"
201 (M),14:26,35,G N18 4X+,final,C,"Alexandra McKeown, Carys Phillips, Zara Delahunty, Hannah Monasands, Mia Geenty, Jada Burgess, Anahita Aghababaei, Kenzie Riley, Ava Willats, Rhys Henwood, Zara Sudfeldt, Sophia Hodgson, Olivia Shailer, Sothea Steed, Zara Morris, Eleanor Millyard, Zoe Malo, Adia Shirley, Matilda Mallinder Brown, Alice Davy, Katherine Wickham, Lyric Cooper, Harper Houlahan, Abigail Glasgow, Xanu van der Bank, Meja Mason, Hazel Laurence, Ula Chan, Lucy Porter, Scarlett Westaway, Bella Biggs, Willow Varcoe, Susie Moorhead, Katerina Carney, Molly Young, Madison Hoon, Emily Morrison, Isabella Bishop, Zoe Ching, Stella Benton, Alexandra Emery, Georga Holmes, Eliza Wilkinson, Vivienne Kronfeld-Tobin, James McGrath"
202 (N),14:31,35,G N18 4X+,semi-final,1,"Savannah Bull, Ruby Paine, Izzy Thorne, Millie Martin, Addison Lundy, Molly Smith, Bernardita Hoyo Gibson, Isabella Gobbie, Keira Cocks, Olivia Lim, Lucinda Howard, Florence Gillespie, Pippa Winchester, Vida Carney-McKnight, Janie McGregor, Sian Pardoe, Holly Nilsson, Emily Barclay, Hayley Sherwin, Katie McKean, Tegan Smith, Madeline Moore, Jade Paki, Casey Paki, Holly Gera, Tessa Goodwin, Anna Langridge, Sara van De Kuilen, Lucy Hayward, Lauren van De Kuilen, Indigo Coley, Charlee Wilson, Amelia Crouch, Raine Duncan, Bobbie Wilson, Megan Finn, Greer Dallinger, Georgia Faville, Lily Downey, Pippa Peacocke, Isabella Russo, Brierley Te Rangi, Freida Hoban, Jade Hood, Savanah Hall"
203 (O),14:36,35,G N18 4X+,semi-final,2,"Lacey Graham, Olivia Reid, Anna Snow, Caitlin Lam, Boaz Tito, Zara Benton, Imogen Burgess, Bianca Bartle, Rosy Moody, Olivia Allsopp-Smith, Matisse Allington, Penny Hollister, Nova Taylor, Isla Blair, Ruby Mahon, Lydia Helms, Gabrielle Robinson, Kate Muller, Ruby Murdoch, Trixie Walker, Asta Norman, Harriet Dreyer, Grace Sherrit, Ottilie Seligman, Daisy Whisker, Aurelia Smith, Avie Stuart, Maya Denton, Saffron Spiller, Liberty Flower, Sophia Kerwin, Rylee Earles, Lilee Lambe, Adela Slanarova, Morgan Wood, Lauren McConnochie, Molly Wilkinson, Katryn Nel, Amelia Carter, Sophie Edhouse, Leah Brennan, Nellie Muckle, Emily Phillips, Melissa Muller, Eleanor Bate"
204 (P),15:11,42,B U18 2X,final,C,"Billy Chesby, Flynn Wheeler, Isaac Glennie, Miles Beaglehole, Rory McKenzie, James Muir, Paul Wilson, Benjamin Sonntag, Johnny Butler, Kayden Taufa, Leo O'Reilly, Mattias Everett, Logan Joubert, Jordan Hallett, Harrison White, Lewis Parker"
205 (Q),15:16,42,B U18 2X,semi-final,1,"Quin Vivian, Achilles Paikea, Jesse Kingsnorth, Josh Ede, Angus Lovell, Ashton Clark, Max Clausen, Gus Weir, Brody Leicester, Jack Hurley, Oliver Kohlhase, Noah Prendergast, Roman Andrews, Lachlan Dwyer, James Olds, George Wells, Alexander Dinkel, Carlos Bramwell"
